Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
8265,0.7,Ideal,G,SI1,61.1,55.0,5.72,5.76,3.51,2335
11916,0.31,Premium,F,VVS1,59.4,58.0,4.41,4.45,2.63,766
5235,0.34,Ideal,H,VVS2,60.9,55.0,4.52,4.54,2.75,652
14616,0.38,Ideal,D,VS1,61.8,54.0,4.67,4.71,2.9,983
15858,1.21,Ideal,G,VS2,61.9,55.0,6.9,6.84,4.25,7996
11132,0.9,Good,F,SI1,59.3,56.0,6.27,6.32,3.73,4016
17583,0.35,Ideal,H,VS2,61.2,56.0,4.54,4.55,2.78,571
11061,0.96,Fair,H,I1,68.9,59.0,6.09,5.96,4.15,1773
1531,1.7,Very Good,J,VS1,63.6,58.0,7.52,7.54,4.79,9683
12547,0.32,Premium,E,SI1,60.2,60.0,4.39,4.44,2.66,561
20479,0.73,Premium,J,VS1,60.2,58.0,5.87,5.82,3.52,2037
1134,1.39,Premium,G,SI1,,59.0,7.24,7.15,4.41,7991
20721,1.02,Very Good,E,SI1,63.2,60.0,6.33,6.42,4.03,5456
13599,0.42,Ideal,D,VVS1,61.8,55.0,4.83,4.85,2.99,1547
10161,1.52,Good,J,VS2,63.1,61.0,7.19,7.23,4.55,6982
6857,0.56,Ideal,H,VVS2,62.1,57.0,5.26,5.3,3.27,1745
4480,1.03,Ideal,H,VVS2,62.2,55.0,6.43,6.49,4.03,6638
18575,1.68,Ideal,E,SI2,60.4,55.0,7.7,7.79,4.68,11781
23611,0.73,Ideal,H,VS2,61.0,56.0,5.83,5.88,3.57,3164
9279,0.32,Ideal,G,SI1,62.3,57.0,4.38,4.41,2.74,508
25667,0.71,Ideal,I,VVS2,62.4,54.0,5.72,5.75,3.58,2308
4976,0.41,Very Good,D,VS2,59.2,58.0,4.83,4.87,2.87,995
16339,1.02,Very Good,G,VS2,,60.0,6.53,6.49,3.94,6906
16128,0.39,Ideal,G,VVS2,60.6,57.0,4.72,4.75,2.87,902
7321,1.6,Good,E,SI1,63.6,58.0,7.38,7.44,4.71,12467
1722,0.32,Ideal,D,SI1,62.8,56.0,4.42,4.37,2.76,756
12677,0.33,Premium,D,VVS2,62.6,56.0,4.47,4.44,2.79,1002
19867,0.71,Good,H,SI1,63.4,54.0,5.6,5.67,3.57,2056
4403,0.9,Good,H,SI1,63.8,57.0,6.07,6.13,3.89,3201
25725,0.31,Ideal,H,IF,61.8,56.0,4.36,4.38,2.7,816
13861,1.07,Very Good,F,VS1,62.0,56.0,6.51,6.55,4.05,7513
21192,0.53,Ideal,G,VS1,61.6,55.7,5.21,5.24,3.22,1772
12602,0.37,Ideal,G,IF,62.1,54.0,4.6,4.64,2.87,1056
21348,0.4,Good,H,SI2,63.7,59.0,4.64,4.69,2.97,561
3371,0.3,Premium,E,SI1,60.0,60.0,4.36,4.38,2.62,526
22789,1.31,Ideal,G,VVS2,59.2,59.0,7.12,7.18,4.23,11459
23412,0.31,Premium,H,VVS2,61.2,59.0,4.34,4.38,2.67,625
22100,0.72,Very Good,E,SI2,59.9,57.0,5.85,5.9,3.52,2573
20823,0.53,Premium,H,VS2,,52.0,5.29,5.26,3.24,1412
26672,0.3,Ideal,H,IF,62.3,54.0,4.34,4.36,2.71,764
8656,0.8,Ideal,E,SI1,61.0,57.0,6.0,6.03,3.67,3890
13312,0.3,Ideal,G,VS2,61.7,56.0,4.31,4.35,2.67,526
23566,1.2,Very Good,D,SI2,63.2,60.0,6.65,6.54,4.17,5174
10418,1.51,Good,F,SI2,64.2,61.0,7.24,7.19,4.63,7695
11291,0.96,Fair,H,SI2,67.6,63.0,5.99,5.84,4.01,2672
8015,0.58,Ideal,G,VS2,61.1,55.0,5.45,5.42,3.32,1641
24232,0.25,Ideal,H,VVS1,62.5,56.0,4.06,4.03,2.53,577
26346,0.75,Premium,H,VS1,58.9,62.0,5.96,5.93,3.5,2588
356,0.6,Premium,D,SI1,62.9,58.0,5.39,5.33,3.37,1799
22497,0.51,Good,G,VS2,63.9,56.0,5.1,5.07,3.25,1443
15397,0.97,Premium,F,SI2,58.9,58.0,6.51,6.47,3.82,4020
13835,1.2,Very Good,J,SI1,61.3,59.0,6.83,6.9,4.21,4891
5114,1.01,Good,E,SI2,63.9,58.0,6.31,6.37,4.05,3546
24552,1.0,Very Good,G,VS2,63.3,58.0,6.39,6.27,4.01,6048
1810,0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
2522,0.76,Very Good,H,SI1,60.9,55.0,5.92,5.94,3.61,2838
497,0.4,Ideal,F,SI1,62.1,57.0,4.69,4.65,2.9,882
25997,1.5,Very Good,G,I1,60.3,61.0,7.34,7.39,4.44,5808
6693,1.21,Ideal,G,VVS1,61.0,57.0,6.87,6.93,4.21,10295
1584,0.38,Premium,D,VVS1,61.4,59.0,4.63,4.66,2.85,1400
1959,0.3,Ideal,I,VS1,61.6,56.0,4.36,4.31,2.67,608
12915,0.31,Ideal,F,VVS1,62.0,55.0,4.33,4.35,2.69,815
8952,1.01,Very Good,F,VS2,59.9,61.0,6.46,6.5,3.88,5988
13010,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2434
9964,2.02,Premium,I,SI2,59.4,59.0,8.21,8.25,4.89,14211
1730,1.52,Premium,G,VS2,62.6,55.0,7.39,7.28,4.59,12958
9137,0.79,Very Good,F,VS1,58.6,57.0,6.08,6.14,3.58,3398
25934,1.29,Very Good,G,VS2,58.7,58.0,7.11,7.27,4.22,8684
17277,1.24,Very Good,F,VS2,59.6,59.0,7.0,7.07,4.19,8929
20068,1.01,Premium,G,I1,59.4,61.0,6.51,6.45,3.85,3348
13065,1.2,Ideal,I,SI2,61.1,57.0,6.86,6.89,4.2,5373
23253,1.01,Premium,G,VS2,62.9,58.0,6.39,6.3,3.99,6108
12702,1.0,Ideal,H,VS2,61.2,60.0,6.4,6.45,3.93,6133
10290,1.31,Ideal,H,VS1,62.4,56.0,7.0,6.98,4.36,8392
21726,1.11,Ideal,E,SI1,61.4,58.0,6.66,6.62,4.08,6291
3445,0.3,Ideal,E,VS2,61.5,55.0,4.4,4.32,2.68,844
492,0.4,Very Good,E,SI1,62.8,59.0,4.67,4.7,2.94,707
22976,0.9,Premium,F,SI2,61.4,58.0,6.13,6.19,3.78,3619
7192,0.51,Ideal,H,IF,62.3,54.0,5.14,5.17,3.21,1879
3322,0.72,Good,H,VS2,61.8,61.0,5.68,5.75,3.53,2497
84,0.9,Very Good,D,SI2,63.5,58.0,6.08,6.17,3.89,3918
26471,0.38,Ideal,D,SI1,61.8,55.0,4.67,4.69,2.89,884
3425,0.63,Ideal,F,VVS2,61.9,57.0,5.47,5.51,3.4,2835
20547,1.11,Premium,I,SI1,61.9,58.0,6.63,6.61,4.1,3978
1179,0.73,Ideal,E,SI1,61.6,57.0,5.81,5.78,3.57,2707
26625,1.52,Fair,H,I1,65.4,62.0,7.1,7.02,4.62,4648
16491,1.06,Premium,F,SI1,60.4,62.0,6.62,6.59,3.99,5580
6635,0.58,Very Good,G,SI1,61.9,56.0,5.35,5.39,3.32,1379
9417,0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,367
20072,0.5,Premium,D,SI1,62.2,58.0,5.08,5.12,3.17,1272
20489,0.35,Premium,E,VS2,59.2,58.0,4.63,4.59,2.73,984
3235,1.01,Premium,H,VS2,61.3,59.0,6.44,6.48,3.96,4959
26851,0.3,Ideal,H,VS1,62.5,56.0,4.24,4.27,2.66,526
12555,1.0,Premium,F,SI1,61.6,60.0,6.31,6.41,3.9,5197
22361,0.55,Very Good,G,SI1,60.7,56.0,5.32,5.38,3.25,1141
11183,1.24,Very Good,F,VVS1,62.7,61.0,6.75,6.84,4.26,11716
4723,2.01,Premium,E,SI2,62.2,60.0,8.02,7.96,4.97,13387
12890,1.01,Very Good,E,SI2,63.5,55.0,6.32,6.38,4.03,4363
10571,1.12,Premium,H,VS1,62.1,58.0,6.64,6.6,4.11,5952
14655,0.31,Ideal,D,VS2,62.1,55.0,4.31,4.32,2.68,734
113,0.36,Very Good,H,SI2,61.2,55.0,4.59,4.62,2.81,475
15663,0.47,Very Good,I,VS2,63.2,56.0,4.92,4.98,3.13,935
1565,1.01,Premium,F,SI1,61.8,59.0,6.34,6.41,3.94,4899
15199,0.55,Premium,E,SI1,,59.0,5.25,5.28,3.22,1551
17384,0.37,Ideal,D,VVS1,61.3,56.0,4.6,4.63,2.83,1764
10342,0.43,Premium,G,VVS2,62.3,60.0,4.85,4.78,3.0,1129
22924,0.31,Ideal,G,IF,61.9,56.0,4.33,4.35,2.68,871
9825,0.31,Premium,E,SI1,59.1,59.0,4.44,4.42,2.62,698
5337,0.55,Ideal,F,VS1,61.8,55.0,5.28,5.3,3.27,2119
5091,1.02,Premium,I,SI1,61.7,58.0,6.48,6.45,3.99,4113
16238,0.95,Ideal,E,VS1,61.5,57.0,6.28,6.3,3.87,5983
20093,1.52,Premium,H,SI1,61.0,58.0,7.44,7.39,4.52,9700
26421,0.35,Ideal,H,IF,60.8,56.0,4.61,4.6,2.8,1017
24762,2.3,Ideal,I,SI2,61.8,57.0,8.48,8.45,5.23,16329
3944,1.04,Very Good,I,SI1,62.5,62.0,6.39,6.45,4.01,4175
6082,0.43,Premium,E,I1,58.4,62.0,5.0,4.94,2.9,713
4016,0.37,Ideal,D,VS1,61.8,56.0,4.61,4.64,2.86,872
22298,1.06,Very Good,F,SI2,61.8,56.4,6.51,6.56,4.04,5258
19228,0.52,Ideal,I,SI1,61.8,55.0,5.16,5.19,3.2,1074
23918,0.4,Ideal,H,VVS1,62.3,54.0,4.74,4.77,2.96,1017
2365,0.7,Ideal,H,VVS2,62.2,55.0,5.71,5.76,3.57,3235
25651,0.31,Ideal,D,VVS2,62.2,54.0,4.34,4.38,2.71,840
18603,0.7,Good,D,SI2,59.3,60.0,5.74,5.8,3.42,2461
3745,1.03,Ideal,H,SI1,59.7,55.0,6.6,6.64,3.95,4585
4780,1.51,Very Good,D,VS2,63.2,57.0,7.27,7.25,4.59,12311
7546,1.25,Very Good,H,SI2,,57.0,6.73,6.65,4.25,4060
25038,0.4,Ideal,F,VVS2,60.4,56.0,4.79,4.82,2.9,994
2334,0.58,Good,D,SI2,56.7,60.0,5.59,5.53,3.15,1563
24294,0.32,Premium,E,VS2,60.5,58.0,4.48,4.44,2.7,900
15687,0.85,Premium,E,VS2,60.2,60.0,6.14,6.09,3.68,3803
20127,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,7893
7075,0.71,Ideal,D,VS2,61.2,57.0,5.73,5.77,3.52,3321
22151,2.04,Very Good,I,VS2,60.3,59.0,8.18,8.2,4.94,17315
3681,1.21,Premium,H,SI2,60.6,56.0,6.92,6.84,4.17,5140
6682,0.41,Premium,G,VS1,61.9,60.0,4.7,4.76,2.93,899
5051,0.95,Premium,G,SI1,62.6,58.0,6.26,6.21,3.9,4150
13691,1.33,Premium,I,SI2,62.3,59.0,7.01,6.98,4.36,5765
1589,1.5,Fair,E,VS1,65.4,57.0,7.14,7.07,4.65,15584
21438,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1400
21369,0.5,Ideal,E,VS1,62.2,54.0,5.1,5.13,3.18,1665
18793,0.3,Ideal,G,VS1,62.6,57.0,4.29,4.27,2.68,776
25896,0.33,Very Good,E,SI1,63.4,55.0,4.4,4.37,2.78,743
23345,0.57,Good,E,SI2,58.5,61.0,5.4,5.43,3.17,1214
9736,1.01,Good,F,SI2,64.0,56.0,6.25,6.32,4.02,3768
2849,0.41,Very Good,E,SI2,62.8,58.0,4.69,4.73,2.96,638
3286,0.55,Premium,E,SI1,61.0,61.0,5.3,5.25,3.22,1668
8259,0.27,Ideal,H,VS1,62.2,56.0,4.12,4.15,2.57,449
11678,0.9,Ideal,D,VS2,61.2,56.0,6.2,6.26,3.81,6689
16749,0.75,Very Good,E,SI1,61.5,58.0,5.82,5.86,3.59,2923
13173,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,639
3714,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,17849
22217,2.01,Very Good,J,SI2,60.6,60.0,8.11,8.19,4.94,11406
25548,0.5,Very Good,F,VVS2,61.0,61.0,5.09,5.11,3.11,2013
22421,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,990
15613,0.7,Premium,D,VS1,60.9,60.0,5.75,5.71,3.49,3183
3458,0.68,Very Good,E,SI1,58.2,60.0,5.75,5.79,3.36,1918
19684,1.56,Ideal,F,SI1,62.7,57.0,7.34,7.39,4.62,11943
26356,1.01,Ideal,I,VS2,62.6,54.0,6.4,6.45,4.02,4239
6356,1.29,Very Good,J,SI1,61.2,58.0,6.97,7.02,4.28,5209
9115,0.3,Ideal,E,VVS1,62.3,55.0,4.29,4.32,2.68,826
24421,1.04,Ideal,I,SI1,62.2,56.0,6.51,6.47,4.04,4484
24163,0.58,Very Good,F,SI1,62.6,57.0,5.24,5.36,3.32,1373
13831,0.4,Premium,D,SI2,61.1,58.0,4.73,4.76,2.9,666
23348,1.04,Ideal,G,SI2,62.0,56.0,6.52,6.49,4.03,4752
15580,1.02,Premium,E,VS2,62.1,52.0,6.55,6.49,4.05,6854
544,0.38,Very Good,D,SI1,58.9,61.0,4.75,4.79,2.81,733
6185,1.01,Premium,H,SI2,61.3,59.0,6.47,6.41,3.95,4355
20850,0.47,Premium,G,SI1,59.5,60.0,5.09,5.06,3.02,1110
16899,0.35,Ideal,H,IF,61.7,54.0,4.55,4.53,2.8,1103
8967,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1289
13785,0.92,Premium,F,SI2,62.1,59.0,6.26,6.21,3.87,3787
26755,0.32,Ideal,H,SI2,60.9,56.0,4.41,4.45,2.7,434
3961,0.34,Ideal,G,SI1,61.8,54.4,4.49,4.52,2.79,531
221,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6787
8615,0.57,Ideal,G,SI1,60.5,57.0,5.4,5.37,3.26,1369
14988,0.41,Very Good,I,VVS2,61.3,60.0,4.77,4.82,2.94,811
22593,1.04,Premium,G,VS1,62.0,56.0,6.53,6.46,4.03,6996
19654,1.26,Very Good,I,SI1,61.9,58.0,6.97,6.92,4.3,6318
658,0.6,Ideal,D,VS2,61.5,55.0,5.42,5.45,3.34,2325
13445,0.32,Ideal,E,VS2,62.2,55.0,4.37,4.38,2.72,702
8161,0.51,Ideal,I,SI2,60.8,56.0,5.14,5.26,3.16,1051
1450,1.12,Premium,I,SI1,62.0,56.0,6.73,6.65,4.15,4641
13018,0.4,Very Good,D,SI2,63.4,56.0,4.73,4.67,2.98,855
13430,0.48,Premium,H,SI1,61.9,58.0,5.04,5.01,3.11,990
11984,2.01,Ideal,I,SI1,62.4,54.0,8.04,7.96,5.0,12617
11325,0.7,Very Good,E,VS1,62.4,56.0,5.64,5.7,3.54,2854
26012,0.3,Ideal,D,SI2,61.1,58.0,4.31,4.33,2.64,413
14742,0.31,Very Good,G,VS2,58.8,62.0,4.4,4.41,2.59,471
15767,0.55,Ideal,H,SI1,61.4,56.0,5.28,5.31,3.25,1584
14579,0.41,Ideal,G,VVS2,60.9,56.0,4.81,4.84,2.94,960
19170,1.52,Premium,H,VVS2,61.2,58.0,7.48,7.41,4.56,11979
16967,1.06,Ideal,E,SI2,60.7,57.0,6.61,6.59,4.0,3977
6571,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,3359
2173,1.0,Ideal,G,VS2,62.3,56.0,6.38,6.36,3.97,5824
15555,1.01,Good,E,VS1,65.8,55.0,6.2,6.23,4.09,6159
680,0.26,Ideal,H,VS1,62.2,55.0,4.06,4.11,2.54,462
26149,0.9,Very Good,E,SI2,63.4,60.0,6.07,6.02,3.83,3342
1398,0.54,Ideal,F,VS2,62.8,57.0,5.25,5.2,3.28,1621
3217,0.62,Ideal,D,SI1,62.2,55.0,5.45,5.51,3.41,1959
13548,0.43,Ideal,G,VS1,61.9,55.0,4.84,4.86,3.0,943
13317,0.31,Ideal,G,VVS1,61.8,55.0,4.35,4.39,2.7,743
23695,0.43,Ideal,G,VVS1,62.0,55.0,4.82,4.85,3.0,1207
886,0.38,Ideal,J,VS1,62.0,53.0,4.66,4.7,2.9,645
21349,1.53,Very Good,H,VS1,59.5,63.0,7.44,7.51,4.45,9896
26689,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,10880
5286,1.01,Premium,F,SI2,62.4,58.0,6.41,6.37,3.99,4497
21939,0.71,Ideal,J,VS1,61.9,55.0,5.75,5.69,3.54,2034
3292,2.16,Very Good,H,SI2,62.3,60.0,8.19,8.31,5.14,14824
25497,0.33,Premium,G,VS1,61.3,58.0,4.42,4.45,2.72,666
17298,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1800
3476,1.0,Good,H,SI2,59.0,61.0,6.42,6.46,3.8,3991
22432,1.1,Premium,I,SI1,62.7,58.0,6.58,6.54,4.11,4435
14724,1.03,Ideal,G,VVS2,61.6,57.0,6.48,6.51,4.0,7876
19178,0.36,Premium,E,SI2,60.6,59.0,4.57,4.61,2.78,505
3821,1.21,Ideal,G,SI2,62.9,57.0,6.78,6.73,4.25,4631
8977,0.58,Premium,E,VS1,60.7,58.0,5.41,5.36,3.27,2105
17939,0.32,Ideal,F,VS2,60.9,56.0,4.41,4.45,2.7,610
9842,0.39,Premium,G,SI1,62.4,58.0,4.72,4.67,2.93,878
6829,1.6,Premium,E,SI1,61.2,58.0,7.59,7.5,4.62,9229
9616,0.7,Premium,H,SI1,61.1,58.0,5.73,5.69,3.49,2383
23376,0.41,Ideal,F,VVS1,62.3,57.0,4.73,4.77,2.96,1295
19919,1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21,5366
25578,0.51,Very Good,J,VS2,61.9,61.0,5.09,5.12,3.16,984
18746,2.03,Premium,H,SI2,58.1,59.0,8.36,8.31,4.86,10879
12951,0.91,Very Good,G,VS1,63.1,61.0,6.13,6.07,3.85,4536
16381,1.02,Ideal,G,SI1,62.2,56.0,6.44,6.46,4.01,5082
1256,1.41,Very Good,F,SI2,61.4,59.0,7.17,7.2,4.41,7215
3340,0.5,Premium,E,VS2,62.6,58.0,5.07,5.12,3.19,1559
1280,0.4,Premium,F,VVS2,59.4,59.0,4.85,4.78,2.86,1008
1978,0.7,Premium,F,SI1,61.5,57.0,5.74,5.68,3.51,2354
8156,1.0,Very Good,G,VVS2,60.3,62.0,6.41,6.45,3.88,7163
15850,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,6529
12398,0.5,Ideal,E,VS2,63.8,54.0,5.07,5.05,3.23,1845
23599,1.0,Very Good,H,SI2,,58.0,6.27,6.36,3.95,4042
6683,0.55,Ideal,I,VS1,62.2,55.0,5.26,5.29,3.28,1238
26675,0.84,Premium,E,VS2,62.4,60.0,5.98,6.04,3.75,3591
7190,0.3,Premium,F,VS2,60.7,58.0,4.32,4.35,2.63,605
3699,1.0,Ideal,F,VS1,61.4,56.0,6.46,6.51,3.98,7177
26602,1.2,Premium,H,SI2,59.8,58.0,6.92,6.83,4.11,4032
12299,0.44,Premium,G,SI1,61.6,61.0,4.88,4.83,2.99,990
17699,1.5,Very Good,H,SI1,60.7,63.0,7.3,7.27,4.42,9660
10531,1.01,Ideal,H,SI2,61.7,56.0,6.41,6.46,3.97,4357
16871,0.43,Very Good,E,SI1,62.9,56.0,4.8,4.83,3.03,792
21558,1.01,Premium,H,SI1,60.0,58.0,6.6,6.54,3.94,4965
15636,1.23,Ideal,H,VVS2,62.0,55.0,6.85,6.9,4.26,8079
3664,0.54,Ideal,H,VS1,61.3,55.9,5.23,5.27,3.21,1633
7919,0.61,Ideal,F,VS1,61.9,57.0,5.42,5.46,3.37,2246
9607,1.0,Very Good,E,VS2,62.8,57.0,6.34,6.37,3.99,6600
5910,0.4,Ideal,D,VS2,61.3,56.0,4.74,4.79,2.92,982
12897,0.4,Very Good,D,VS1,59.4,60.0,4.77,4.83,2.85,952
7265,0.4,Premium,D,VS2,61.7,59.0,4.76,4.73,2.93,1050
9367,0.55,Premium,E,VS1,59.6,60.0,5.41,5.36,3.15,2277
26206,1.1,Ideal,F,VVS2,61.2,56.0,6.66,6.74,4.1,10487
4924,0.42,Ideal,E,SI1,62.1,55.0,4.79,4.81,2.98,743
8736,1.01,Good,D,SI2,63.9,57.0,6.36,6.29,4.04,4672
21270,1.0,Premium,H,VS1,62.4,58.0,6.43,6.4,4.0,4950
23742,0.36,Good,H,VS2,63.5,54.0,4.55,4.59,2.9,568
13192,0.23,Good,E,VVS2,64.5,55.0,3.85,3.9,2.5,472
19080,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3648
6429,0.31,Ideal,E,VS2,61.5,56.0,4.37,4.34,2.68,872
1362,1.02,Very Good,E,VVS1,62.2,57.0,6.4,6.59,4.04,10672
2739,0.5,Very Good,G,VVS2,62.9,55.0,5.05,5.09,3.19,1904
14312,0.54,Premium,G,VVS1,60.7,56.0,5.3,5.25,3.2,2236
1214,0.71,Very Good,D,VS1,62.0,61.0,5.71,5.74,3.55,3420
15103,0.78,Ideal,F,SI2,59.7,57.0,6.01,5.98,3.58,2431
2261,0.41,Very Good,G,VS1,61.6,59.0,4.74,4.8,2.94,908
11961,0.51,Ideal,H,VS1,62.7,54.0,5.12,5.15,3.22,1438
25836,0.54,Ideal,F,SI2,61.8,56.0,5.26,5.29,3.26,1065
21116,0.3,Ideal,H,SI1,61.7,56.0,4.33,4.35,2.68,465
10306,1.2,Very Good,I,SI1,62.6,57.0,6.74,6.77,4.23,5476
12912,1.06,Premium,E,VS2,61.4,60.0,6.57,6.53,4.02,7123
25144,0.7,Ideal,F,SI1,62.0,55.0,5.72,5.7,3.54,2415
26525,0.55,Ideal,F,VS2,62.7,55.0,5.26,5.24,3.29,1698
26794,0.42,Very Good,E,SI1,61.4,54.0,4.83,4.87,2.98,728
12054,0.3,Very Good,G,VS1,63.4,58.0,4.25,4.23,2.69,776
24315,0.31,Ideal,D,VVS1,62.1,54.0,4.34,4.36,2.7,934
15601,0.77,Ideal,H,VS2,62.4,56.0,5.89,5.85,3.66,2479
26461,0.7,Ideal,D,VS2,61.0,57.0,5.74,5.76,3.51,2833
14496,0.71,Very Good,D,VS1,58.1,62.0,5.84,5.89,3.41,3145
5048,0.5,Ideal,F,SI2,61.3,58.0,5.1,5.12,3.13,1020
8829,1.01,Ideal,E,SI2,61.9,56.0,6.46,6.43,3.99,4921
7211,0.3,Ideal,F,IF,62.1,57.0,4.27,4.3,2.66,886
17657,0.4,Premium,G,SI2,,61.0,4.74,4.69,2.92,765
1035,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3084
619,1.0,Premium,E,SI1,61.1,60.0,6.47,6.42,3.94,5174
23733,1.21,Ideal,H,SI1,61.1,57.0,6.91,6.83,4.2,6180
8247,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,776
11601,0.3,Ideal,H,VS1,62.2,54.0,4.29,4.33,2.68,539
18264,2.53,Fair,H,SI2,64.6,59.0,8.54,8.45,5.4,17103
16120,1.01,Premium,H,VS2,58.1,60.0,6.61,6.55,3.82,4348
18688,0.4,Ideal,G,SI2,62.4,56.0,4.71,4.75,2.95,573
17246,1.05,Good,E,I1,64.1,58.0,6.46,6.32,4.09,2066
11483,0.9,Fair,G,SI1,65.4,59.0,6.04,6.0,3.94,3145
14728,0.51,Good,G,SI1,63.1,64.0,5.08,5.03,3.19,1107
5111,0.36,Good,D,SI1,63.4,57.0,4.55,4.57,2.89,663
17426,2.2,Ideal,I,SI1,61.7,55.0,8.41,8.37,5.18,18059
9051,1.06,Ideal,F,VVS2,61.3,57.0,6.56,6.59,4.03,9547
1278,1.25,Premium,H,SI2,62.1,58.0,6.93,6.86,4.28,5950
18523,0.51,Ideal,E,VVS1,61.3,56.0,5.21,5.13,3.17,3226
13301,0.61,Ideal,J,VS1,61.1,56.0,5.44,5.49,3.33,1569
15499,2.01,Premium,D,SI2,62.7,58.0,8.06,7.99,5.03,16776
13951,0.46,Good,F,IF,56.2,61.0,5.16,5.24,2.92,1806
12884,0.5,Ideal,E,VS2,61.8,55.0,5.11,5.06,3.14,1746
14197,0.71,Very Good,E,SI1,61.9,56.0,5.68,5.72,3.53,2455
15891,0.33,Ideal,E,SI2,61.7,55.0,4.44,4.47,2.75,427
13349,2.02,Fair,H,SI2,56.5,61.0,8.33,8.37,4.72,14080
5002,0.35,Ideal,H,SI1,62.3,57.0,4.55,4.5,2.82,630
25848,1.51,Premium,J,VS2,59.6,60.0,7.48,7.58,4.49,7418
18629,0.26,Ideal,H,SI1,,54.0,4.1,4.13,2.56,397
9663,0.28,Ideal,H,VVS2,61.2,55.0,4.18,4.22,2.57,514
17588,0.44,Good,E,VS2,62.2,62.0,4.79,4.85,3.0,1059
22571,0.32,Ideal,G,VS1,62.3,55.0,4.4,4.37,2.73,828
6016,0.44,Ideal,H,VS1,61.3,57.0,4.98,4.91,3.03,1089
17304,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1778
18794,1.07,Very Good,F,IF,59.4,59.0,6.64,6.7,3.96,11019
15854,0.32,Very Good,G,VS2,62.4,59.0,4.33,4.36,2.71,561
20705,0.25,Very Good,F,VVS2,59.3,59.0,4.15,4.18,2.47,548
8886,1.83,Very Good,I,VS1,61.9,57.0,7.85,7.91,4.88,13587
14815,0.36,Very Good,H,IF,62.3,56.0,4.55,4.58,2.85,865
1815,0.46,Ideal,G,IF,61.7,56.0,4.97,5.01,3.08,1987
187,0.72,Ideal,F,SI1,61.7,55.0,5.74,5.77,3.55,2470
23887,1.08,Good,D,SI1,63.8,59.0,6.47,6.39,4.1,5927
3937,1.37,Premium,G,VS1,58.3,60.0,7.35,7.3,4.27,10412
20640,0.9,Good,H,SI2,62.4,61.0,6.03,6.11,3.79,3160
24729,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,990
20063,1.36,Ideal,F,VVS1,61.3,57.0,7.23,7.13,4.4,15386
26832,0.3,Ideal,G,VVS1,62.0,58.0,4.28,4.3,2.66,764
26778,0.43,Ideal,H,SI1,62.5,57.0,4.79,4.84,3.01,716
24015,1.22,Ideal,G,VVS1,61.5,56.0,6.86,6.9,4.23,12081
991,0.3,Premium,F,VS2,61.4,60.0,4.29,4.34,2.65,605
12573,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,13844
24971,2.14,Ideal,H,SI2,63.0,55.0,8.25,8.23,5.19,12720
21574,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,720
17291,1.74,Ideal,J,VS1,61.1,56.0,7.85,7.79,4.78,11194
20226,1.09,Ideal,G,VS1,60.4,58.0,6.67,6.7,4.04,8296
18805,0.26,Ideal,E,VVS2,61.3,57.0,4.12,4.15,2.53,733
1820,1.5,Good,J,SI2,63.6,58.0,7.25,7.18,4.59,6421
6330,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,6449
6695,1.57,Ideal,I,VS2,62.7,56.0,7.36,7.4,4.63,10278
8737,0.72,Premium,E,SI1,62.8,52.0,5.78,5.72,3.61,2333
10673,0.54,Ideal,G,SI1,62.4,56.0,5.2,5.22,3.25,1350
10316,1.51,Ideal,E,VS1,61.5,57.0,7.34,7.4,4.53,18729
1992,0.5,Ideal,E,VS2,61.3,55.0,5.13,5.15,3.15,1695
3010,1.06,Ideal,H,SI2,59.4,57.0,6.67,6.63,3.95,4452
3152,0.41,Ideal,D,VS1,61.2,57.0,4.77,4.81,2.93,1018
7323,0.54,Premium,F,IF,61.9,60.0,5.26,5.21,3.24,2391
